"","year","university","school","degree","employment_rate_overall","employment_rate_ft_perm","basic_monthly_mean","basic_monthly_median","gross_monthly_mean","gross_monthly_median","gross_mthly_25_percentile","gross_mthly_75_percentile","SGP_Fees","SGP_PR_Fees","IGP_Alevel_10th percentile","IGP_Poly_10th percentile","X","mbti_types"
"488",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1295,"ISTJ - The Inspector"
"489",2020,"National University of Singapore","Faculty of Arts & Social Sciences","Bachelor of Social Sciences",93.5,65.3,3597,3500,3666,3500,3345,3875,8200,11500,"AAA/A",NA,1318,"ISFP - The Composer"
"490",2020,"National University of Singapore","Faculty of Dentistry","Bachelor of Dental Surgery",100,100,4202,4200,4280,4200,4200,4600,29300,42300,"AAA/A",NA,172,"INFJ - The Counselor"
"491",2020,"National University of Singapore","Faculty of Dentistry","Bachelor of Dental Surgery",100,100,4202,4200,4280,4200,4200,4600,29300,42300,"AAA/A",NA,173,"ISFJ - The Protector"
"492",2020,"National University of Singapore","Faculty of Dentistry","Bachelor of Dental Surgery",100,100,4202,4200,4280,4200,4200,4600,29300,42300,"AAA/A",NA,174,"ESTJ - The Supervisor"
"493",2020,"National University of Singapore","Faculty of Dentistry","Bachelor of Dental Surgery",100,100,4202,4200,4280,4200,4200,4600,29300,42300,"AAA/A",NA,175,"ESFJ - The Provider"
"494",2020,"National University of Singapore","Faculty of Dentistry","Bachelor of Dental Surgery",100,100,4202,4200,4280,4200,4200,4600,29300,42300,"AAA/A",NA,176,"ENTJ - The Commander"
"495",2020,"National University of Singapore","Faculty of Dentistry","Bachelor of Dental Surgery",100,100,4202,4200,4280,4200,4200,4600,29300,42300,"AAA/A",NA,177,"ESFP - The Performer"
"496",2020,"National University of Singapore","Faculty of Dentistry","Bachelor of Dental Surgery",100,100,4202,4200,4280,4200,4200,4600,29300,42300,"AAA/A",NA,178,"ISTJ - The Inspector"
"497",2020,"National University of Singapore","Faculty of Dentistry","Bachelor of Dental Surgery",100,100,4202,4200,4280,4200,4200,4600,29300,42300,"AAA/A",NA,179,"ISTP - The Crafter"
"498",2020,"National University of Singapore","Faculty of Dentistry","Bachelor of Dental Surgery",100,100,4202,4200,4280,4200,4200,4600,29300,42300,"AAA/A",NA,180,"ISFP - The Composer"
"499",2020,"National University of Singapore","Faculty of Dentistry","Bachelor of Dental Surgery",100,100,4202,4200,4280,4200,4200,4600,29300,42300,"AAA/A",NA,181,"ENTP - The Visionary"
"500",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Biomedical Engineering)",95.8,53.1,3500,3500,3577,3500,3300,3740,8200,11500,"BBB/C","3.61",219,"ESTJ - The Supervisor"
"501",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Biomedical Engineering)",95.8,53.1,3500,3500,3577,3500,3300,3740,8200,11500,"BBB/C","3.61",240,"ISTP - The Crafter"
"502",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Biomedical Engineering)",95.8,53.1,3500,3500,3577,3500,3300,3740,8200,11500,"BBB/C","3.61",261,"ESTP - The Promoter"
"503",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Chemical Engineering)",97,78.2,3955,4000,4155,4000,3700,4500,8200,11500,"BBB/B","3.58",220,"ESTJ - The Supervisor"
"504",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Chemical Engineering)",97,78.2,3955,4000,4155,4000,3700,4500,8200,11500,"BBB/B","3.58",241,"ISTP - The Crafter"
"505",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Chemical Engineering)",97,78.2,3955,4000,4155,4000,3700,4500,8200,11500,"BBB/B","3.58",262,"ESTP - The Promoter"
"506",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Chemical Engineering)",97,78.2,3955,4000,4155,4000,3700,4500,8200,11500,"BBB/B","3.58",720,"INTJ - The Mastermind"
"507",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Civil Engineering)",95.5,86.5,3661,3500,3739,3590,3500,4050,8200,11500,"CCC/C","3.59",216,"ESTJ - The Supervisor"
"508",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Civil Engineering)",95.5,86.5,3661,3500,3739,3590,3500,4050,8200,11500,"CCC/C","3.59",237,"ISTP - The Crafter"
"509",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Civil Engineering)",95.5,86.5,3661,3500,3739,3590,3500,4050,8200,11500,"CCC/C","3.59",258,"ESTP - The Promoter"
"510",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Civil Engineering)",95.5,86.5,3661,3500,3739,3590,3500,4050,8200,11500,"CCC/C","3.59",727,"INTJ - The Mastermind"
"511",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Electrical Engineering)",91,75.4,4256,4000,4370,4200,3800,5000,8200,11500,"BBC/B","3.65",210,"ESTJ - The Supervisor"
"512",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Electrical Engineering)",91,75.4,4256,4000,4370,4200,3800,5000,8200,11500,"BBC/B","3.65",231,"ISTP - The Crafter"
"513",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Electrical Engineering)",91,75.4,4256,4000,4370,4200,3800,5000,8200,11500,"BBC/B","3.65",252,"ESTP - The Promoter"
"514",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Electrical Engineering)",91,75.4,4256,4000,4370,4200,3800,5000,8200,11500,"BBC/B","3.65",797,"INTJ - The Mastermind"
"515",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",224,"ESTJ - The Supervisor"
"516",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",245,"ISTP - The Crafter"
"517",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",266,"ESTP - The Promoter"
"518",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",963,"ISTJ - The Inspector"
"519",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",967,"ESFP - The Performer"
"520",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",971,"ESTP - The Promoter"
"521",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",975,"INTP - The Architect"
"522",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",979,"ESFJ - The Provider"
"523",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",983,"ENFP - The Champion"
"524",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",987,"ISTP - The Crafter"
"525",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",991,"ENFJ - The Teacher"
"526",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",995,"ESTJ - The Supervisor"
"527",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",999,"ENTJ - The Commander"
"528",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",1003,"INFJ - The Counselor"
"529",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",1007,"ENTP - The Visionary"
"530",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Engineering Science)",91.3,73.9,4499,4000,4584,4000,3765,5000,8200,11500,"BBC/B","3.88",1011,"ISFP - The Composer"
"531",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",225,"ESTJ - The Supervisor"
"532",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",246,"ISTP - The Crafter"
"533",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",267,"ESTP - The Promoter"
"534",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",802,"ESFJ - The Provider"
"535",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",805,"ESFP - The Performer"
"536",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",808,"ISFJ - The Protector"
"537",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",811,"ISTP - The Crafter"
"538",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",814,"ENTP - The Visionary"
"539",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",817,"INTP - The Architect"
"540",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",820,"INFJ - The Counselor"
"541",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",823,"ENFJ - The Teacher"
"542",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",826,"ENFP - The Champion"
"543",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",829,"ISFP - The Composer"
"544",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",832,"ISTJ - The Inspector"
"545",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Environmental Engineering)",100,63.2,3473,3500,3572,3500,3250,3875,8200,11500,"BBC/C","3.54",835,"ESTP - The Promoter"
"546",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Industrial and Systems Engineering)",97.2,93,4236,4010,4337,4380,3700,4800,8200,11500,"BBC/C",NA,226,"ESTJ - The Supervisor"
"547",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Industrial and Systems Engineering)",97.2,93,4236,4010,4337,4380,3700,4800,8200,11500,"BBC/C",NA,247,"ISTP - The Crafter"
"548",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Industrial and Systems Engineering)",97.2,93,4236,4010,4337,4380,3700,4800,8200,11500,"BBC/C",NA,268,"ESTP - The Promoter"
"549",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Industrial and Systems Engineering)",97.2,93,4236,4010,4337,4380,3700,4800,8200,11500,"BBC/C",NA,847,"ENTP - The Visionary"
"550",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Industrial and Systems Engineering)",97.2,93,4236,4010,4337,4380,3700,4800,8200,11500,"BBC/C",NA,848,"ISTP - The Crafter"
"551",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Industrial and Systems Engineering)",97.2,93,4236,4010,4337,4380,3700,4800,8200,11500,"BBC/C",NA,849,"ESTP - The Promoter"
"552",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Industrial and Systems Engineering)",97.2,93,4236,4010,4337,4380,3700,4800,8200,11500,"BBC/C",NA,850,"ESTJ - The Supervisor"
"553",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Industrial and Systems Engineering)",97.2,93,4236,4010,4337,4380,3700,4800,8200,11500,"BBC/C",NA,1137,"INTJ - The Mastermind"
"554",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Materials Science and Engineering)",90.3,66.1,3795,3700,3922,3900,3600,4200,8200,11500,"BBC/C","3.61",227,"ESTJ - The Supervisor"
"555",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Materials Science and Engineering)",90.3,66.1,3795,3700,3922,3900,3600,4200,8200,11500,"BBC/C","3.61",248,"ISTP - The Crafter"
"556",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Materials Science and Engineering)",90.3,66.1,3795,3700,3922,3900,3600,4200,8200,11500,"BBC/C","3.61",269,"ESTP - The Promoter"
"557",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Materials Science and Engineering)",90.3,66.1,3795,3700,3922,3900,3600,4200,8200,11500,"BBC/C","3.61",965,"ISTJ - The Inspector"
"558",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Materials Science and Engineering)",90.3,66.1,3795,3700,3922,3900,3600,4200,8200,11500,"BBC/C","3.61",969,"ESFP - The Performer"
"559",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Materials Science and Engineering)",90.3,66.1,3795,3700,3922,3900,3600,4200,8200,11500,"BBC/C","3.61",973,"ESTP - The Promoter"
"560",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Materials Science and Engineering)",90.3,66.1,3795,3700,3922,3900,3600,4200,8200,11500,"BBC/C","3.61",977,"INTP - The Architect"
"561",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Materials Science and Engineering)",90.3,66.1,3795,3700,3922,3900,3600,4200,8200,11500,"BBC/C","3.61",981,"ESFJ - The Provider"
"562",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Materials Science and Engineering)",90.3,66.1,3795,3700,3922,3900,3600,4200,8200,11500,"BBC/C","3.61",985,"ENFP - The Champion"
"563",2020,"National University of Singapore","Faculty of Engineering","Bachelor of Engineering (Materials Science and Engineering)",90.3,66.1,3795,3700,3922,3900,3600,4200,8200,11500,"BBC/C","3.61",989,"ISTP - The Crafter"
